"adppos","adpneg","numStalls","q264","q396","q594","q891","q1337","q2085","q3127","isMobile","isDesktop"
0.0121270655855769,0.0117971524553589,0.00836197070948887,0.0333431110710469,0.0791992996783802,0.123835772937298,0.180738627467134,0.283359995791968,0.256879314391845,0.0426552229278426,0,1
0.00232384328163745,0.00258997489116898,0.00288416533448084,0.00491309877343665,0.00100565339438573,0.00188754778401073,0.00302415255258608,0.00586255281927908,0.0185795881331918,0.964732031640188,0,1
0.0126427252789949,0.0127536364730613,0.0280809261393108,0.0890783945122082,0.120531198217336,0.164484034145841,0.227921708165645,0.185964399198253,0.164751444316404,0.047247132394308,1,0
0.000943454372183388,0.00126432208099551,0.0575779372398521,0.972445264259985,0.0188634539020315,0.00407106738361494,0.00137208672159912,0.000714261279290336,0.000583376769752776,0.00195034294516034,0,1
0.00284479051623627,0.00258805975772937,0.0129430544647426,0.0267017946681045,0.00153433085504652,0.00228297520561874,0.0048319910739625,0.0132442046080818,0.025120986549376,0.926277626190617,1,0
0.000939201376837916,0.00144240566930182,0.0747392708427178,0.968330029430707,0.0126999381070874,0.00542647374603685,0.00488254240927638,0.0023172277027625,0.00173643471560841,0.0046059227728026,1,0
